date	COM2.001: TC 110	COM2.001: TC 110	COM2.005: MPT 100	COM2.002: PPT 100
2021-06-14, 13:58:44	1500 Hz	13 W	3,1E-5 mbar	1,5E-4 mbar
2021-06-14, 13:58:46	1500 Hz	13 W	3,1E-5 mbar	1,5E-4 mbar
2021-06-14, 13:58:48	1500 Hz	12 W	3,1E-5 mbar	1E-4 mbar
2021-06-14, 13:58:50	1500 Hz	12 W	3E-5 mbar	1E-4 mbar
2021-06-14, 13:58:52	1500 Hz	13 W	3E-5 mbar	1,5E-4 mbar
2021-06-14, 13:58:54	1500 Hz	13 W	3E-5 mbar	1,5E-4 mbar
2021-06-14, 13:58:56	1500 Hz	13 W	3E-5 mbar	1E-4 mbar
2021-06-14, 13:58:58	1500 Hz	13 W	3E-5 mbar	1E-4 mbar
2021-06-14, 13:59:00	1500 Hz	13 W	3E-5 mbar	1E-4 mbar
2021-06-14, 13:59:02	1500 Hz	13 W	2,9E-5 mbar	1E-4 mbar
2021-06-14, 13:59:04	1500 Hz	13 W	2,9E-5 mbar	1,5E-4 mbar
2021-06-14, 13:59:06	1500 Hz	13 W	2,9E-5 mbar	1,5E-4 mbar
2021-06-14, 13:59:08	1500 Hz	13 W	2,9E-5 mbar	1,5E-4 mbar
2021-06-14, 13:59:10	1500 Hz	13 W	2,9E-5 mbar	1,5E-4 mbar
2021-06-14, 13:59:12	1500 Hz	13 W	2,9E-5 mbar	1,5E-4 mbar
2021-06-14, 13:59:14	1500 Hz	13 W	2,8E-5 mbar	1,5E-4 mbar
2021-06-14, 13:59:16	1500 Hz	13 W	2,8E-5 mbar	1,5E-4 mbar
2021-06-14, 13:59:18	1500 Hz	13 W	2,8E-5 mbar	1,5E-4 mbar
2021-06-14, 13:59:20	1500 Hz	13 W	2,8E-5 mbar	1,5E-4 mbar
2021-06-14, 13:59:22	1500 Hz	13 W	2,8E-5 mbar	1,5E-4 mbar
2021-06-14, 13:59:24	1500 Hz	13 W	2,8E-5 mbar	1,5E-4 mbar
2021-06-14, 13:59:26	1500 Hz	13 W	2,7E-5 mbar	1,5E-4 mbar
2021-06-14, 13:59:28	1500 Hz	13 W	2,7E-5 mbar	1,5E-4 mbar
2021-06-14, 13:59:30	1500 Hz	13 W	2,7E-5 mbar	1,5E-4 mbar
2021-06-14, 13:59:32	1500 Hz	13 W	2,7E-5 mbar	1,5E-4 mbar
2021-06-14, 13:59:34	1500 Hz	13 W	2,7E-5 mbar	1,5E-4 mbar
2021-06-14, 13:59:36	1500 Hz	13 W	2,7E-5 mbar	1,5E-4 mbar
2021-06-14, 13:59:38	1500 Hz	13 W	2,7E-5 mbar	1,5E-4 mbar
2021-06-14, 13:59:40	1500 Hz	13 W	2,6E-5 mbar	1,5E-4 mbar
2021-06-14, 13:59:42	1500 Hz	13 W	2,6E-5 mbar	1,5E-4 mbar
2021-06-14, 13:59:44	1500 Hz	13 W	2,6E-5 mbar	1,5E-4 mbar
2021-06-14, 13:59:46	1500 Hz	13 W	2,6E-5 mbar	1,5E-4 mbar
2021-06-14, 13:59:48	1500 Hz	13 W	2,6E-5 mbar	1,5E-4 mbar
2021-06-14, 13:59:50	1500 Hz	13 W	2,6E-5 mbar	1,5E-4 mbar
2021-06-14, 13:59:52	1500 Hz	13 W	2,6E-5 mbar	1,5E-4 mbar
2021-06-14, 13:59:54	1500 Hz	13 W	2,5E-5 mbar	1,5E-4 mbar
2021-06-14, 13:59:56	1500 Hz	13 W	2,5E-5 mbar	1,5E-4 mbar
2021-06-14, 13:59:58	1500 Hz	13 W	2,5E-5 mbar	1,5E-4 mbar
2021-06-14, 14:00:00	1500 Hz	13 W	2,5E-5 mbar	1,5E-4 mbar
2021-06-14, 14:00:02	1500 Hz	13 W	2,5E-5 mbar	1,5E-4 mbar
2021-06-14, 14:00:04	1500 Hz	13 W	2,5E-5 mbar	1,5E-4 mbar
2021-06-14, 14:00:06	1500 Hz	13 W	2,5E-5 mbar	1,5E-4 mbar
2021-06-14, 14:00:08	1500 Hz	13 W	2,5E-5 mbar	1,5E-4 mbar
2021-06-14, 14:00:10	1500 Hz	14 W	2,4E-5 mbar	1,5E-4 mbar
2021-06-14, 14:00:12	1500 Hz	13 W	2,6E-5 mbar	1,5E-4 mbar
2021-06-14, 14:00:14	1500 Hz	13 W	2,6E-5 mbar	1,5E-4 mbar
2021-06-14, 14:00:16	1500 Hz	13 W	2,5E-5 mbar	1,5E-4 mbar
2021-06-14, 14:00:18	1500 Hz	13 W	2,5E-5 mbar	1,5E-4 mbar
2021-06-14, 14:00:20	1500 Hz	13 W	2,5E-5 mbar	1,5E-4 mbar
2021-06-14, 14:00:22	1500 Hz	13 W	2,5E-5 mbar	1,5E-4 mbar
2021-06-14, 14:00:24	1500 Hz	13 W	2,5E-5 mbar	1,5E-4 mbar
2021-06-14, 14:00:26	1500 Hz	13 W	2,5E-5 mbar	1,5E-4 mbar
2021-06-14, 14:00:28	1500 Hz	13 W	2,5E-5 mbar	1,5E-4 mbar
2021-06-14, 14:00:30	1500 Hz	13 W	2,4E-5 mbar	1,5E-4 mbar
2021-06-14, 14:00:32	1500 Hz	13 W	2,4E-5 mbar	1,5E-4 mbar
2021-06-14, 14:00:34	1500 Hz	13 W	2,4E-5 mbar	1,5E-4 mbar
2021-06-14, 14:00:36	1500 Hz	13 W	2,4E-5 mbar	1,5E-4 mbar
2021-06-14, 14:00:38	1500 Hz	14 W	2,4E-5 mbar	1,5E-4 mbar
2021-06-14, 14:00:40	1500 Hz	13 W	2,4E-5 mbar	1,5E-4 mbar
2021-06-14, 14:00:42	1500 Hz	13 W	2,4E-5 mbar	1,5E-4 mbar
2021-06-14, 14:00:44	1500 Hz	13 W	2,3E-5 mbar	1,5E-4 mbar
2021-06-14, 14:00:46	1500 Hz	13 W	2,3E-5 mbar	1E-4 mbar
2021-06-14, 14:00:48	1500 Hz	13 W	2,3E-5 mbar	1E-4 mbar
2021-06-14, 14:00:50	1500 Hz	14 W	2,3E-5 mbar	1E-4 mbar
2021-06-14, 14:00:52	1500 Hz	13 W	2,3E-5 mbar	1E-4 mbar
2021-06-14, 14:00:54	1500 Hz	13 W	2,3E-5 mbar	1E-4 mbar
2021-06-14, 14:00:56	1500 Hz	13 W	2,3E-5 mbar	1E-4 mbar
2021-06-14, 14:00:58	1500 Hz	13 W	2,2E-5 mbar	1E-4 mbar
2021-06-14, 14:01:00	1500 Hz	14 W	2,2E-5 mbar	1E-4 mbar
2021-06-14, 14:01:02	1500 Hz	13 W	2,2E-5 mbar	1E-4 mbar
2021-06-14, 14:01:04	1500 Hz	13 W	2,2E-5 mbar	1E-4 mbar
2021-06-14, 14:01:06	1500 Hz	13 W	2,2E-5 mbar	1E-4 mbar
2021-06-14, 14:01:08	1500 Hz	13 W	2,2E-5 mbar	1E-4 mbar
2021-06-14, 14:01:10	1500 Hz	13 W	2,2E-5 mbar	1E-4 mbar
2021-06-14, 14:01:12	1500 Hz	13 W	2,2E-5 mbar	1E-4 mbar
2021-06-14, 14:01:14	1500 Hz	13 W	2,1E-5 mbar	1E-4 mbar
2021-06-14, 14:01:16	1500 Hz	13 W	2,1E-5 mbar	1E-4 mbar
2021-06-14, 14:01:18	1500 Hz	13 W	2,1E-5 mbar	1E-4 mbar
2021-06-14, 14:01:20	1500 Hz	13 W	2,1E-5 mbar	1E-4 mbar
2021-06-14, 14:01:22	1500 Hz	13 W	2,1E-5 mbar	1E-4 mbar
2021-06-14, 14:01:24	1500 Hz	13 W	2,1E-5 mbar	1E-4 mbar
2021-06-14, 14:01:26	1500 Hz	14 W	2,1E-5 mbar	1E-4 mbar
2021-06-14, 14:01:28	1500 Hz	14 W	2,1E-5 mbar	1E-4 mbar
2021-06-14, 14:01:30	1500 Hz	13 W	2E-5 mbar	1E-4 mbar
2021-06-14, 14:01:32	1500 Hz	13 W	2E-5 mbar	1E-4 mbar
2021-06-14, 14:01:34	1500 Hz	13 W	2E-5 mbar	1E-4 mbar
2021-06-14, 14:01:36	1500 Hz	13 W	2E-5 mbar	1E-4 mbar
2021-06-14, 14:01:38	1500 Hz	14 W	2E-5 mbar	1E-4 mbar
2021-06-14, 14:01:40	1500 Hz	13 W	2E-5 mbar	1E-4 mbar
2021-06-14, 14:01:42	1500 Hz	13 W	2E-5 mbar	1E-4 mbar
2021-06-14, 14:01:44	1500 Hz	13 W	2E-5 mbar	1E-4 mbar
2021-06-14, 14:01:46	1500 Hz	13 W	2E-5 mbar	1E-4 mbar
2021-06-14, 14:01:48	1500 Hz	13 W	1,9E-5 mbar	1E-4 mbar
2021-06-14, 14:01:50	1500 Hz	13 W	1,9E-5 mbar	1E-4 mbar
2021-06-14, 14:01:52	1500 Hz	14 W	1,9E-5 mbar	1E-4 mbar
2021-06-14, 14:01:54	1500 Hz	13 W	1,9E-5 mbar	1E-4 mbar
2021-06-14, 14:01:56	1500 Hz	13 W	1,9E-5 mbar	1E-4 mbar
2021-06-14, 14:01:58	1500 Hz	13 W	1,9E-5 mbar	1E-4 mbar
2021-06-14, 14:02:00	1500 Hz	13 W	1,9E-5 mbar	1E-4 mbar
2021-06-14, 14:02:02	1500 Hz	13 W	1,9E-5 mbar	1E-4 mbar
2021-06-14, 14:02:04	1500 Hz	14 W	1,9E-5 mbar	1E-4 mbar
2021-06-14, 14:02:06	1500 Hz	13 W	1,9E-5 mbar	1E-4 mbar
2021-06-14, 14:02:08	1500 Hz	13 W	1,9E-5 mbar	1E-4 mbar
2021-06-14, 14:02:10	1500 Hz	13 W	1,9E-5 mbar	1E-4 mbar
2021-06-14, 14:02:12	1500 Hz	13 W	1,9E-5 mbar	1E-4 mbar
2021-06-14, 14:02:14	1500 Hz	13 W	1,9E-5 mbar	1E-4 mbar
2021-06-14, 14:02:16	1500 Hz	14 W	1,9E-5 mbar	1E-4 mbar
2021-06-14, 14:02:18	1500 Hz	13 W	1,9E-5 mbar	1E-4 mbar
2021-06-14, 14:02:20	1500 Hz	13 W	1,9E-5 mbar	1E-4 mbar
2021-06-14, 14:02:22	1500 Hz	13 W	1,9E-5 mbar	1E-4 mbar
2021-06-14, 14:02:24	1500 Hz	13 W	1,9E-5 mbar	1E-4 mbar
2021-06-14, 14:02:26	1500 Hz	13 W	1,8E-5 mbar	1E-4 mbar
2021-06-14, 14:02:28	1500 Hz	13 W	1,8E-5 mbar	1E-4 mbar
2021-06-14, 14:02:30	1500 Hz	14 W	1,8E-5 mbar	1E-4 mbar
2021-06-14, 14:02:32	1500 Hz	14 W	1,8E-5 mbar	1E-4 mbar
2021-06-14, 14:02:34	1500 Hz	13 W	1,8E-5 mbar	1E-4 mbar
2021-06-14, 14:02:36	1500 Hz	13 W	1,8E-5 mbar	1E-4 mbar
2021-06-14, 14:02:38	1500 Hz	13 W	1,8E-5 mbar	1E-4 mbar
2021-06-14, 14:02:40	1500 Hz	14 W	1,8E-5 mbar	1E-4 mbar
2021-06-14, 14:02:42	1500 Hz	14 W	1,8E-5 mbar	1E-4 mbar
2021-06-14, 14:02:44	1500 Hz	13 W	1,8E-5 mbar	1E-4 mbar
2021-06-14, 14:02:46	1500 Hz	13 W	1,8E-5 mbar	1E-4 mbar
2021-06-14, 14:02:48	1500 Hz	13 W	1,8E-5 mbar	1E-4 mbar
2021-06-14, 14:02:50	1500 Hz	13 W	1,8E-5 mbar	1E-4 mbar
2021-06-14, 14:02:52	1500 Hz	13 W	1,8E-5 mbar	1E-4 mbar
2021-06-14, 14:02:54	1500 Hz	14 W	1,8E-5 mbar	1E-4 mbar
2021-06-14, 14:02:56	1500 Hz	14 W	1,8E-5 mbar	1E-4 mbar
2021-06-14, 14:02:58	1500 Hz	14 W	1,8E-5 mbar	1E-4 mbar
2021-06-14, 14:03:00	1500 Hz	13 W	1,8E-5 mbar	1E-4 mbar
2021-06-14, 14:03:02	1500 Hz	13 W	1,8E-5 mbar	1,5E-4 mbar
2021-06-14, 14:03:04	1500 Hz	13 W	1,8E-5 mbar	1E-4 mbar
2021-06-14, 14:03:06	1500 Hz	13 W	1,8E-5 mbar	1,5E-4 mbar
2021-06-14, 14:03:08	1500 Hz	14 W	1,8E-5 mbar	1,5E-4 mbar
2021-06-14, 14:03:10	1500 Hz	13 W	1,7E-5 mbar	1E-4 mbar
2021-06-14, 14:03:12	1500 Hz	13 W	1,7E-5 mbar	1,5E-4 mbar
2021-06-14, 14:03:14	1500 Hz	13 W	1,7E-5 mbar	1,5E-4 mbar
2021-06-14, 14:03:16	1500 Hz	13 W	1,7E-5 mbar	1E-4 mbar
2021-06-14, 14:03:18	1500 Hz	14 W	1,7E-5 mbar	1,5E-4 mbar
2021-06-14, 14:03:20	1500 Hz	13 W	1,7E-5 mbar	1,5E-4 mbar
2021-06-14, 14:03:22	1500 Hz	13 W	1,7E-5 mbar	1,5E-4 mbar
2021-06-14, 14:03:24	1500 Hz	13 W	1,7E-5 mbar	1,5E-4 mbar
2021-06-14, 14:03:26	1500 Hz	13 W	1,7E-5 mbar	1E-4 mbar
2021-06-14, 14:03:28	1500 Hz	13 W	1,7E-5 mbar	1,5E-4 mbar
2021-06-14, 14:03:30	1500 Hz	14 W	1,7E-5 mbar	1E-4 mbar
2021-06-14, 14:03:32	1500 Hz	14 W	1,7E-5 mbar	1E-4 mbar
2021-06-14, 14:03:34	1500 Hz	13 W	1,7E-5 mbar	1E-4 mbar
2021-06-14, 14:03:36	1500 Hz	13 W	1,7E-5 mbar	1E-4 mbar
2021-06-14, 14:03:38	1500 Hz	13 W	1,7E-5 mbar	1,5E-4 mbar
2021-06-14, 14:03:40	1500 Hz	13 W	1,7E-5 mbar	1,5E-4 mbar
2021-06-14, 14:03:42	1500 Hz	13 W	1,7E-5 mbar	1,5E-4 mbar
2021-06-14, 14:03:44	1500 Hz	13 W	1,7E-5 mbar	1,5E-4 mbar
2021-06-14, 14:03:46	1500 Hz	14 W	1,7E-5 mbar	1,5E-4 mbar
2021-06-14, 14:03:48	1500 Hz	13 W	1,7E-5 mbar	1,5E-4 mbar
2021-06-14, 14:03:50	1500 Hz	13 W	1,7E-5 mbar	1,5E-4 mbar
2021-06-14, 14:03:52	1500 Hz	13 W	1,7E-5 mbar	1E-4 mbar
2021-06-14, 14:03:54	1500 Hz	13 W	1,7E-5 mbar	1E-4 mbar
2021-06-14, 14:03:56	1500 Hz	14 W	1,6E-5 mbar	1E-4 mbar
2021-06-14, 14:03:58	1500 Hz	13 W	1,6E-5 mbar	1E-4 mbar
2021-06-14, 14:04:00	1500 Hz	14 W	1,6E-5 mbar	1E-4 mbar
2021-06-14, 14:04:02	1500 Hz	13 W	1,6E-5 mbar	1E-4 mbar
2021-06-14, 14:04:04	1500 Hz	13 W	1,6E-5 mbar	1E-4 mbar
2021-06-14, 14:04:06	1500 Hz	13 W	1,6E-5 mbar	1E-4 mbar
2021-06-14, 14:04:08	1500 Hz	13 W	1,6E-5 mbar	1E-4 mbar
2021-06-14, 14:04:10	1500 Hz	14 W	1,6E-5 mbar	1E-4 mbar
2021-06-14, 14:04:12	1500 Hz	14 W	1,6E-5 mbar	1E-4 mbar
2021-06-14, 14:04:14	1500 Hz	13 W	1,6E-5 mbar	1E-4 mbar
2021-06-14, 14:04:16	1500 Hz	13 W	1,6E-5 mbar	1E-4 mbar
2021-06-14, 14:04:18	1500 Hz	13 W	1,6E-5 mbar	1E-4 mbar
2021-06-14, 14:04:20	1500 Hz	13 W	1,6E-5 mbar	1E-4 mbar
2021-06-14, 14:04:22	1500 Hz	14 W	1,6E-5 mbar	1E-4 mbar
2021-06-14, 14:04:24	1500 Hz	13 W	1,6E-5 mbar	1E-4 mbar
2021-06-14, 14:04:26	1500 Hz	13 W	1,6E-5 mbar	1E-4 mbar
2021-06-14, 14:04:28	1500 Hz	13 W	1,6E-5 mbar	1E-4 mbar
2021-06-14, 14:04:30	1500 Hz	13 W	1,6E-5 mbar	1E-4 mbar
2021-06-14, 14:04:32	1500 Hz	13 W	1,6E-5 mbar	1E-4 mbar
2021-06-14, 14:04:34	1500 Hz	13 W	1,6E-5 mbar	1E-4 mbar
2021-06-14, 14:04:36	1500 Hz	13 W	1,6E-5 mbar	1E-4 mbar
2021-06-14, 14:04:38	1500 Hz	13 W	1,6E-5 mbar	1E-4 mbar
2021-06-14, 14:04:40	1500 Hz	13 W	1,6E-5 mbar	1E-4 mbar
2021-06-14, 14:04:42	1500 Hz	13 W	1,6E-5 mbar	1E-4 mbar
2021-06-14, 14:04:44	1500 Hz	13 W	1,6E-5 mbar	1E-4 mbar
2021-06-14, 14:04:46	1500 Hz	14 W	1,6E-5 mbar	1E-4 mbar
2021-06-14, 14:04:48	1500 Hz	14 W	1,6E-5 mbar	1E-4 mbar
2021-06-14, 14:04:50	1500 Hz	14 W	1,5E-5 mbar	1E-4 mbar
2021-06-14, 14:04:52	1500 Hz	13 W	1,5E-5 mbar	1E-4 mbar
2021-06-14, 14:04:54	1500 Hz	13 W	1,5E-5 mbar	1E-4 mbar
2021-06-14, 14:04:56	1500 Hz	13 W	1,5E-5 mbar	1E-4 mbar
2021-06-14, 14:04:58	1500 Hz	13 W	1,5E-5 mbar	1E-4 mbar
2021-06-14, 14:05:00	1500 Hz	14 W	1,5E-5 mbar	1E-4 mbar
2021-06-14, 14:05:02	1500 Hz	14 W	1,5E-5 mbar	1E-4 mbar
2021-06-14, 14:05:04	1500 Hz	13 W	1,5E-5 mbar	1E-4 mbar
2021-06-14, 14:05:06	1500 Hz	13 W	1,5E-5 mbar	1E-4 mbar
2021-06-14, 14:05:08	1500 Hz	13 W	1,5E-5 mbar	1E-4 mbar
2021-06-14, 14:05:10	1500 Hz	13 W	1,5E-5 mbar	1E-4 mbar
2021-06-14, 14:05:12	1500 Hz	14 W	1,5E-5 mbar	1E-4 mbar
2021-06-14, 14:05:14	1500 Hz	14 W	1,5E-5 mbar	1E-4 mbar
2021-06-14, 14:05:16	1500 Hz	13 W	1,5E-5 mbar	1E-4 mbar
2021-06-14, 14:05:18	1500 Hz	13 W	1,5E-5 mbar	1E-4 mbar
2021-06-14, 14:05:20	1500 Hz	13 W	1,5E-5 mbar	1E-4 mbar
2021-06-14, 14:05:22	1500 Hz	13 W	1,5E-5 mbar	1E-4 mbar
2021-06-14, 14:05:24	1500 Hz	14 W	1,5E-5 mbar	1E-4 mbar
2021-06-14, 14:05:26	1500 Hz	14 W	1,5E-5 mbar	1E-4 mbar
2021-06-14, 14:05:28	1500 Hz	14 W	1,5E-5 mbar	1E-4 mbar
2021-06-14, 14:05:30	1500 Hz	13 W	1,5E-5 mbar	1E-4 mbar
2021-06-14, 14:05:32	1500 Hz	13 W	1,5E-5 mbar	1E-4 mbar
2021-06-14, 14:05:34	1500 Hz	13 W	1,5E-5 mbar	1E-4 mbar
2021-06-14, 14:05:36	1500 Hz	14 W	1,5E-5 mbar	1E-4 mbar
2021-06-14, 14:05:38	1500 Hz	14 W	1,5E-5 mbar	1E-4 mbar
2021-06-14, 14:05:40	1500 Hz	13 W	1,5E-5 mbar	1E-4 mbar
2021-06-14, 14:05:42	1500 Hz	13 W	1,5E-5 mbar	1E-4 mbar
2021-06-14, 14:05:44	1500 Hz	13 W	1,5E-5 mbar	1E-4 mbar
2021-06-14, 14:05:46	1500 Hz	13 W	1,5E-5 mbar	1E-4 mbar
2021-06-14, 14:05:48	1500 Hz	13 W	1,5E-5 mbar	1E-4 mbar
2021-06-14, 14:05:50	1500 Hz	14 W	1,5E-5 mbar	1E-4 mbar
2021-06-14, 14:05:52	1500 Hz	13 W	1,4E-5 mbar	1E-4 mbar
2021-06-14, 14:05:54	1500 Hz	13 W	1,4E-5 mbar	1E-4 mbar
2021-06-14, 14:05:56	1500 Hz	13 W	1,4E-5 mbar	1E-4 mbar
2021-06-14, 14:05:58	1500 Hz	13 W	1,4E-5 mbar	1E-4 mbar
2021-06-14, 14:06:00	1500 Hz	13 W	1,4E-5 mbar	1E-4 mbar
2021-06-14, 14:06:02	1500 Hz	14 W	1,4E-5 mbar	1E-4 mbar
2021-06-14, 14:06:04	1500 Hz	14 W	1,4E-5 mbar	1E-4 mbar
2021-06-14, 14:06:06	1500 Hz	13 W	1,4E-5 mbar	1E-4 mbar
2021-06-14, 14:06:08	1500 Hz	13 W	1,4E-5 mbar	1E-4 mbar
2021-06-14, 14:06:10	1500 Hz	13 W	1,4E-5 mbar	1E-4 mbar
2021-06-14, 14:06:12	1500 Hz	13 W	1,4E-5 mbar	1E-4 mbar
2021-06-14, 14:06:14	1500 Hz	14 W	1,4E-5 mbar	1E-4 mbar
2021-06-14, 14:06:16	1500 Hz	14 W	1,4E-5 mbar	1E-4 mbar
2021-06-14, 14:06:18	1500 Hz	14 W	1,4E-5 mbar	1E-4 mbar
2021-06-14, 14:06:20	1500 Hz	13 W	1,4E-5 mbar	1E-4 mbar
2021-06-14, 14:06:22	1500 Hz	13 W	1,4E-5 mbar	1E-4 mbar
2021-06-14, 14:06:24	1500 Hz	13 W	1,4E-5 mbar	1E-4 mbar
2021-06-14, 14:06:26	1500 Hz	14 W	1,4E-5 mbar	1E-4 mbar
2021-06-14, 14:06:28	1500 Hz	13 W	1,4E-5 mbar	1E-4 mbar
2021-06-14, 14:06:30	1500 Hz	14 W	1,4E-5 mbar	1E-4 mbar
2021-06-14, 14:06:32	1500 Hz	13 W	1,4E-5 mbar	1E-4 mbar
2021-06-14, 14:06:34	1500 Hz	13 W	1,4E-5 mbar	1E-4 mbar
2021-06-14, 14:06:36	1500 Hz	13 W	1,4E-5 mbar	1E-4 mbar
2021-06-14, 14:06:38	1500 Hz	13 W	1,4E-5 mbar	1E-4 mbar
2021-06-14, 14:06:40	1500 Hz	13 W	1,4E-5 mbar	1E-4 mbar
2021-06-14, 14:06:42	1500 Hz	14 W	1,4E-5 mbar	1E-4 mbar
2021-06-14, 14:06:44	1500 Hz	13 W	1,4E-5 mbar	1E-4 mbar
2021-06-14, 14:06:46	1500 Hz	13 W	1,4E-5 mbar	1E-4 mbar
2021-06-14, 14:06:48	1500 Hz	13 W	1,4E-5 mbar	1E-4 mbar
2021-06-14, 14:06:50	1500 Hz	13 W	1,4E-5 mbar	1E-4 mbar
2021-06-14, 14:06:52	1500 Hz	14 W	1,4E-5 mbar	1E-4 mbar
2021-06-14, 14:06:54	1500 Hz	13 W	1,4E-5 mbar	1E-4 mbar
2021-06-14, 14:06:56	1500 Hz	13 W	1,4E-5 mbar	1E-4 mbar
2021-06-14, 14:06:58	1500 Hz	13 W	1,4E-5 mbar	1E-4 mbar
2021-06-14, 14:07:00	1500 Hz	13 W	1,4E-5 mbar	1E-4 mbar
2021-06-14, 14:07:02	1500 Hz	13 W	1,3E-5 mbar	1E-4 mbar
2021-06-14, 14:07:04	1500 Hz	14 W	1,3E-5 mbar	1E-4 mbar
2021-06-14, 14:07:06	1500 Hz	14 W	1,3E-5 mbar	1E-4 mbar
2021-06-14, 14:07:08	1500 Hz	13 W	1,3E-5 mbar	1E-4 mbar
2021-06-14, 14:07:10	1500 Hz	13 W	1,3E-5 mbar	1E-4 mbar
2021-06-14, 14:07:12	1500 Hz	13 W	1,3E-5 mbar	1E-4 mbar
2021-06-14, 14:07:14	1500 Hz	13 W	1,3E-5 mbar	1E-4 mbar
2021-06-14, 14:07:16	1500 Hz	14 W	1,3E-5 mbar	1E-4 mbar
2021-06-14, 14:07:18	1500 Hz	14 W	1,3E-5 mbar	1E-4 mbar
2021-06-14, 14:07:20	1500 Hz	13 W	1,3E-5 mbar	1E-4 mbar
2021-06-14, 14:07:22	1500 Hz	13 W	1,3E-5 mbar	1E-4 mbar
2021-06-14, 14:07:24	1500 Hz	13 W	1,3E-5 mbar	1E-4 mbar
2021-06-14, 14:07:26	1500 Hz	13 W	1,3E-5 mbar	1E-4 mbar
2021-06-14, 14:07:28	1500 Hz	14 W	1,3E-5 mbar	1E-4 mbar
2021-06-14, 14:07:30	1500 Hz	14 W	1,3E-5 mbar	1E-4 mbar
2021-06-14, 14:07:32	1500 Hz	14 W	1,3E-5 mbar	1E-4 mbar
2021-06-14, 14:07:34	1500 Hz	13 W	1,3E-5 mbar	1E-4 mbar
2021-06-14, 14:07:36	1500 Hz	14 W	1,3E-5 mbar	1E-4 mbar
2021-06-14, 14:07:38	1500 Hz	13 W	1,4E-5 mbar	1E-4 mbar
2021-06-14, 14:07:40	1500 Hz	13 W	2,3E-5 mbar	1,5E-4 mbar
2021-06-14, 14:07:42	1500 Hz	13 W	3,8E-5 mbar	1,5E-4 mbar
2021-06-14, 14:07:44	1500 Hz	14 W	7,3E-5 mbar	1,5E-4 mbar
2021-06-14, 14:07:46	1500 Hz	13 W	1E-4 mbar	2E-4 mbar
2021-06-14, 14:07:48	1500 Hz	13 W	1,6E-4 mbar	2E-4 mbar
2021-06-14, 14:07:50	1500 Hz	13 W	1,8E-4 mbar	2,5E-4 mbar
2021-06-14, 14:07:52	1500 Hz	13 W	2,4E-4 mbar	3E-4 mbar
2021-06-14, 14:07:54	1500 Hz	13 W	2,9E-4 mbar	3E-4 mbar
2021-06-14, 14:07:56	1500 Hz	14 W	3,4E-4 mbar	3,5E-4 mbar
2021-06-14, 14:07:58	1500 Hz	14 W	3,7E-4 mbar	4E-4 mbar
2021-06-14, 14:08:00	1500 Hz	13 W	4,3E-4 mbar	4E-4 mbar
2021-06-14, 14:08:02	1500 Hz	13 W	4,9E-4 mbar	4,5E-4 mbar
2021-06-14, 14:08:04	1500 Hz	13 W	5,6E-4 mbar	4,5E-4 mbar
2021-06-14, 14:08:06	1500 Hz	14 W	5,7E-4 mbar	5E-4 mbar
2021-06-14, 14:08:08	1500 Hz	13 W	6,4E-4 mbar	5E-4 mbar
2021-06-14, 14:08:10	1500 Hz	14 W	6,8E-4 mbar	5,5E-4 mbar
2021-06-14, 14:08:12	1500 Hz	13 W	7,4E-4 mbar	6E-4 mbar
2021-06-14, 14:08:14	1500 Hz	13 W	8,4E-4 mbar	6E-4 mbar
2021-06-14, 14:08:16	1500 Hz	13 W	8,9E-4 mbar	6E-4 mbar
2021-06-14, 14:08:18	1500 Hz	13 W	9,7E-4 mbar	7E-4 mbar
2021-06-14, 14:08:20	1500 Hz	13 W	1E-3 mbar	7E-4 mbar
2021-06-14, 14:08:22	1500 Hz	13 W	1E-3 mbar	7,5E-4 mbar
2021-06-14, 14:08:24	1500 Hz	13 W	1E-3 mbar	8E-4 mbar
2021-06-14, 14:08:26	1500 Hz	13 W	1E-3 mbar	8E-4 mbar
2021-06-14, 14:08:28	1500 Hz	13 W	1E-3 mbar	8,5E-4 mbar
2021-06-14, 14:08:30	1500 Hz	13 W	1E-3 mbar	9E-4 mbar
2021-06-14, 14:08:32	1500 Hz	13 W	1E-3 mbar	9,5E-4 mbar
2021-06-14, 14:08:34	1500 Hz	13 W	1E-3 mbar	9,5E-4 mbar
2021-06-14, 14:08:36	1500 Hz	13 W	1E-3 mbar	1E-3 mbar
2021-06-14, 14:08:38	1500 Hz	13 W	1E-3 mbar	1E-3 mbar
2021-06-14, 14:08:40	1500 Hz	13 W	1E-3 mbar	1,1E-3 mbar
2021-06-14, 14:08:42	1500 Hz	13 W	1E-3 mbar	1,1E-3 mbar
2021-06-14, 14:08:44	1500 Hz	14 W	1E-3 mbar	1,1E-3 mbar
2021-06-14, 14:08:46	1500 Hz	13 W	1E-3 mbar	1,2E-3 mbar
2021-06-14, 14:08:48	1500 Hz	14 W	1,1E-3 mbar	1,2E-3 mbar
2021-06-14, 14:08:50	1500 Hz	13 W	1,1E-3 mbar	1,2E-3 mbar
2021-06-14, 14:08:52	1500 Hz	13 W	1,1E-3 mbar	1,2E-3 mbar
2021-06-14, 14:08:54	1500 Hz	13 W	1,3E-3 mbar	1,3E-3 mbar
2021-06-14, 14:08:56	1500 Hz	13 W	1,3E-3 mbar	1,4E-3 mbar
